"","site","treatment","transect.point","dark.light","date","ghg","device","real.time","chamber_size","chamber.expansion","ref.redox","redox","air.temp_chamber","soil.temp_thermo","air.temp.phone","salinity","status.ch4","status.co2","status.n2o","status.fan","analyzed_minutes","flag","r2.ch4","rmse.ch4","r2.co2","rmse.co2","r2.h2o_lgr","rmse.h2o_lgr","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","r2.n2o","rmse.n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o","mean.tair","se.tair","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","area.m2","volume.m3","flux.ch4.umol","p.ch4","sd.ch4","se.ch4","flux.co2.mmol","p.co2","sd.co2","se.co2","flux.h2o.mmol_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","flux.n2o.umol","p.n2o","sd.n2o","se.n2o","flux.h2o.mmol_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","flux.h2o.mmol_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4"
"458","MET","ng","2","L","19653","ch4","licor","1698064200","0.5","90","306","69",NA,NA,NA,"23","unknown","unknown","unknown","off","4.33333333333333","0","0.966729591878751","0.152753629739719","0.979088949344207","1.04135308572585",NA,NA,"0.821865543380443","36.5998544988512",NA,NA,NA,NA,"291.544212121212","0.00848995047202064","63.4532727272727","0.15507275938202","9.95","0","188.474722222222","4.85783633798879","96.46","0","0.1534","0.082414","21.2041917973468","2.03558311135147e-193","0.00052721793424808","3.26339708644013e-05","-183.496548003706","1.54204651725733e-219","0.00359415369450824","0.000222472528587336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2024.47548285983","5.11644186355404e-99","0.126321709772255","0.00781911753842076"
"459","MET","g","2","L","19653","ch4","licor","1698066840","0.5","90","306","161",NA,NA,NA,"23","unknown","unknown","unknown","off","4.33333333333333","1","0.65811527141143","0.0874580492337481","0.920364010902723","1.76783591555651",NA,NA,"0.975470037649566","12.5254283301152",NA,NA,NA,NA,"289.164316109422","0.031571727159892","68.8099696048632","0.0585788381364096","10.37","0","134.095555555556","0.955800208621397","46.8841666666667","0.0429088642930646","0.1534","0.082414","-3.15048479446677","2.64412032166066e-62","0.000304339377534854","1.88381345439761e-05","-156.039139295462","2.54924640627028e-144","0.00615177318540575","0.000380785200684147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2050.77295314396","1.46544103519946e-210","0.0435863947886085","0.00269793010672972"
"460","MET","g","2","L","19653","ch4","licor","1698067500","0.5","90","306","161",NA,NA,NA,"23","unknown","unknown","unknown","off","4.33333333333333","1","0.482268181946673","0.0886726433729343","0.991808703346509","0.481206982646039",NA,NA,"0.910193286486204","31.1565230259716",NA,NA,NA,NA,"288.429606060606","0.0152413419986998","68.8704848484848","0.359995797904413","11.3044444444444","0.151018996200491","119.279722222222","4.96589587317256","18.4352777777778","3.90628024023568","0.1534","0.082414","-2.22768028957901","6.73034084950051e-39","0.000309351964830463","1.91484059083094e-05","-137.829087539301","2.99096984989069e-272","0.00167878524772775","0.00010391419810115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2581.86023087947","1.47445053396814e-137","0.108695661353199","0.00672809253112019"
"461","MET","g","1","L","19653","ch4","licor","1698068940","0.5","90","306","95",NA,NA,NA,"23","unknown","unknown","unknown","off","4.33333333333333","1","0.00443931749136451","0.0910448906512457","0.90532223989672","0.343037594622298",NA,NA,"0.968839546368957","15.675836634407",NA,NA,NA,NA,"288.360668693009","0.00473738857817334","72.0966565349544","0.187277416805649","10.9613888888889","0.0051663253002094","104.428888888889","1.17696217642141","57.1866666666667","0.0239410652055126","0.1534","0.082414","0.158290538391346","0.283523756413982","0.000317703950464785","1.96653808405812e-05","-27.6181426612599","1.38168255725355e-134","0.00119704025332917","7.40949315511682e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2275.7781054964","4.20126380149151e-197","0.0547013148126069","0.00338592638428547"
"462","MET","g","1","L","19653","ch4","licor","1698069600","0.5","90","306","95",NA,NA,NA,"23","unknown","unknown","unknown","off","4.33333333333333","1","0.65196672039568","0.0704552030970617","0.621218943251527","0.248015952844075",NA,NA,"0.985577263569496","4.87422608636588",NA,NA,NA,NA,"287.614741641337","0.00781011384466816","74.2777507598784","0.187375617566335","10.87","0","76.8077142857143","0.611725907440852","58.7682857142857","0.0063177183718627","0.1534","0.082414","2.51718666873574","2.67155853587289e-61","0.000246493226482176","1.52575476833201e-05","8.29101805528125","1.57949553891886e-56","0.000867703870662099","5.37095212333785e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1051.78554814785","1.97094349522721e-240","0.0170528741926717","0.0010555464133663"
"463","MET","ng","4","L","19655","ch4","licor","1698216900","0.5","90","308","330",NA,NA,NA,"25","flat","unknown","unknown","on","4","1","0.0206549993861429","0.100583318092418","0.997628293479297","0.628220472334973",NA,NA,"0.982069850611358","20.4590944106518",NA,NA,NA,NA,"284.476638888889","0.0392985376614729","94.3310555555556","0.175974419383564","10.4508333333333","0.00046717659215123","241.075","5.44399756102484","80.2886111111111","0.491218302871379","0.1534","0.082414","0.417502683003332","0.0256741149727801","0.000355837513852326","2.29215092469973e-05","-368.260013384672","1.07790728825903e-315","0.00222247998242968","0.000143162520772528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4327.67079161655","1.04582675984637e-210","0.0723789334933797","0.00466233696215856"
"464","MET","ng","4","L","19655","ch4","licor","1698217440","0.5","90","308","330",NA,NA,NA,"25","flat","unknown","unknown","on","4","1","0.163094133205587","0.0874743928958028","0.998302626763331","0.630123684717657",NA,NA,"0.943538360952092","14.0579296141893",NA,NA,NA,NA,"286.653983286908","0.0322925178540631","93.0150974930362","0.192804208169855","10.4505714285714","0.00039807459772534","270.552857142857","3.60073959656303","78.3451428571429","0.0559927537757352","0.1534","0.082414","1.0947454563703","6.57033305959129e-11","0.000307108331401454","1.97416712448049e-05","-433.231061507229","0","0.00221226152001702","0.000142209556596554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1629.20508086821","8.59632256662594e-152","0.0493550988335138","0.00317266591557362"
"465","MET","ng","5","L","19655","ch4","licor","1698219240","0.5","90","308","75",NA,NA,NA,"25","increase","unknown","unknown","on","4","1","0.986483384576721","3.35519288773115","0.984318386644191","0.295736480941029",NA,NA,"0.28010177733288","9.78554450792205",NA,NA,NA,NA,"283.805153203343","0.00361113678062965","87.7920334261838","0.0205504266493822","10.4825","0.00524593569059332","215.273611111111","4.41843357564032","74.1258333333333","0.208385850523524","0.1534","0.082414","821.18934751159","2.25911406019398e-225","0.0118978803380219","0.000766409845986098","-67.1262265806319","1.16113833405499e-217","0.00104871385329014","6.75535977795195e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"174.872808121804","8.47247652184012e-19","0.034700609322153","0.00223526274350113"
"466","MET","ng","5","L","19655","ch4","licor","1698219900","0.5","90","308","75",NA,NA,NA,"25","increase","unknown","unknown","on","4","1","0.939772769098848","3.40212809100454","0.976535111436446","0.805319660966483",NA,NA,"0.983581327276834","9.22507799329578",NA,NA,NA,NA,"286.608885793872","0.0347451864148687","96.514651810585","0.0784854896049329","10.2","0","341.729444444444","8.9496011345407","96.46","0","0.1534","0.082414","381.251159585888","8.14537423170942e-148","0.0119462992987264","0.000769528785424221","-147.383381802638","9.60306539797997e-197","0.00282781525084031","0.000182155593206611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025.59069426541","2.81027047434715e-215","0.0323931197809384","0.00208662427566873"
"467","MET","g","5","L","19655","ch4","licor","1698224520","0.5","90","308","109",NA,NA,NA,"25","flat","unknown","unknown","on","4","1","0.00731194955086897","0.103638036275954","0.998164945672162","0.515901662303212",NA,NA,"0.660074992908995","6.44527411344877",NA,NA,NA,NA,"287.53860724234","0.0592033751765046","89.7114206128134","0.1117969604551","10.2433333333333","0.00714920352984239","339.358055555556","1.11270019204282","66.7141666666667","0.0978120768665731","0.1534","0.082414","-0.25151760530213","0.185837393406372","0.000362739952456465","2.33661344035155e-05","-340.237860649108","0","0.00180568979479447","0.000116314704654122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"253.971797369982","6.33649803678652e-58","0.0225588838759554","0.00145314545329035"
"468","MET","g","5","L","19655","ch4","licor","1698225060","0.5","90","308","109",NA,NA,NA,"25","decrease","unknown","unknown","on","4","0","0.874906309747596","0.102840558880287","0.998816049651047","0.383011676219081",NA,NA,"0.249394792188271","21.2876363375388",NA,NA,NA,NA,"290.284333333333","0.026161599317722","77.7865555555556","0.203490089979757","10.2","0","321.664722222222","2.40260561223729","67.8513888888889","0.00958796184523496","0.1534","0.082414","-7.61796697228327","7.25570465478418e-110","0.000356544065059527","2.29670222111983e-05","-311.601550595031","0","0.00132788601590058","8.55366576247361e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-343.697941603138","1.31904864354664e-16","0.0738033756130774","0.00475409334519133"
"469","MET","g","4","L","19655","ch4","licor","1698226740","0.5","90","308","69",NA,NA,NA,"25","increase","unknown","unknown","on","4","0","0.983161377476855","0.147267136109374","0.973355250506543","1.0043609765301",NA,NA,"0.650416363277792","24.5746769926504",NA,NA,NA,NA,"288.864289693593","0.053001974213867","90.0367966573816","0.135821408607588","10.4333333333333","0.0102430774145583","381.05","0.891448259855837","81.1058333333333","0.212990190921018","0.1534","0.082414","31.6742464583383","5.74880589400486e-214","0.000513079149333484","3.30503333911265e-05","-170.868113245584","3.7904692915671e-190","0.00349919669164341","0.000225403073600197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"943.516123267305","1.8158660287138e-56","0.0856182492553433","0.00551515625986674"
"470","MET","ng","3","L","19655","ch4","licor","1698230340","0.5","90","308","230",NA,NA,NA,"25","flat","unknown","unknown","on","4","1","0.503887925323682","0.0871943650532972","0.9990953100801","0.755627851919143",NA,NA,"0.891824474075769","74.9090084008103",NA,NA,NA,NA,"290.02061281337","0.0324994377066151","87.7115598885794","0.323040450100547","10.3036111111111","0.00493051363720165","343.346666666667","4.09850586402659","60.6963888888889","0.0452649217311795","0.1534","0.082414","2.46360917857066","3.02795197787199e-38","0.000302574228607598","1.94905194335704e-05","-703.992218353733","0","0.0026221134160337","0.000168905173211263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6029.97554156117","2.06702702464652e-117","0.259942662794502","0.0167443788723355"
"471","MET","ng","3","L","19655","ch4","licor","1698230880","0.5","90","308","230",NA,NA,NA,"25","flat","unknown","unknown","on","4","1","0.413358497687277","0.0959148518820724","0.997470862919879","1.36047047512703",NA,NA,"0.527118108387042","60.6366971618151",NA,NA,NA,NA,"292.693305555556","0.0279485542310025","82.7675555555556","0.247204867330992","10.29","0","375.393142857143","1.11727517968084","62.5151428571429","0.112088179144643","0.1534","0.082414","2.2365844276561","1.66782267273264e-29","0.000329796051839535","2.12440312153268e-05","-750.542758765736","2.33362051612565e-312","0.00467787608006529","0.0003013284874456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1778.42500946655","9.60896365308684e-41","0.208494752670708","0.0134303276502639"
"472","MET","g","3","L","19655","ch4","licor","1698232380","0.5","90","308","246",NA,NA,NA,"25","decrease","unknown","unknown","on","4","1","0.581765404185512","0.100146284098257","0.996570690565188","0.572571846248352",NA,NA,"0.939611967579858","16.6010593063193",NA,NA,NA,NA,"289.268885793872","0.0426098407688795","87.6406963788301","0.223857929058659","10.6336111111111","0.0217786584693969","293.278055555556","4.78728263743697","51.9608333333333","0.0355955566158707","0.1534","0.082414","-3.31995554276554","3.87535363812869e-47","0.000348421942676246","2.24438303158354e-05","-274.355813772242","1.47987200317237e-296","0.001992051894766","0.000128319342814785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1840.63675936331","1.12028088024367e-147","0.0577572436768611","0.00372047112370976"
"473","MET","g","3","L","19655","ch4","licor","1698232980","0.5","90","308","246",NA,NA,NA,"25","decrease","unknown","unknown","on","4","1","0.124035539292494","0.0901534448645029","0.997647649842424","0.470849631376157",NA,NA,"0.283081373071964","55.382055002703",NA,NA,NA,NA,"289.639083333333","0.0276638918494175","83.9223888888889","0.319730713857377","10.53","0","272.190857142857","3.40108078154475","51.8085714285714","0.00533173245281298","0.1534","0.082414","-0.952335932664588","1.90869224776685e-08","0.00031325466197764","2.01785066263849e-05","-272.206104608716","4.04836135275577e-316","0.00163605331266763","0.000105387458249989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-976.939792554573","5.13486764535843e-19","0.192435097134285","0.0123958342971137"
"474","HAH","ng","110","L","19656","ch4","licor","1698304140","1","90","306","-67",NA,NA,"10",NA,"increase","unknown","unknown","on","4.5","0","0.870336676298668","0.144485556550939","0.951802162521033","0.49836992200873",NA,NA,"0.973467533125351","6.12392814788865",NA,NA,NA,NA,"283.540947075209","0.00576258388341602","95.9144568245125","0.0107889222125169","10.53","0","44.335","0.418052837094995","96.46","0","0.1963","0.200175","18.1192314917542","2.45745109824384e-121","0.00124534516058387","7.56493310465117e-05","107.199228900888","3.66869589929012e-179","0.00429553365312299","0.00026093508661822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1795.48705220073","4.90396348079178e-214","0.0527831602327395","0.00320634864012761"
"475","HAH","ng","240","L","19656","ch4","licor","1698316380","1","90","306","196",NA,NA,NA,NA,"increase","unknown","unknown","on","4.5","0","0.963277319882153","0.0969732646062676","0.412579174639698","0.324522778795016",NA,NA,"0.82235466580042","23.6709335235796",NA,NA,NA,NA,"284.564540389972","0.0136055112276113","91.9642061281337","0.0462807392261438","10.62","0","98.0875","1.07570157062617","63.6247222222222","0.0346490021641319","0.1963","0.200175","23.9538747175442","4.76865912855182e-195","0.00083282225614851","5.05903492078801e-05","-13.1171487207064","6.31451573919067e-33","0.0027870546990947","0.000169301515956991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2456.31091569743","6.21973725723654e-103","0.203289848416218","0.0123489788437637"
"476","HAH","ng","370","L","19656","ch4","licor","1698320460","1","90","306","237",NA,NA,NA,NA,"flat","unknown","unknown","on","4.5","1","0.0122917992998229","0.106250951745271","0.353564869005579","0.409586323939656",NA,NA,"0.981539784867154","5.81395782924675",NA,NA,NA,NA,"285.053788300836","0.017463010126235","93.3827576601671","0.0623875636950093","10.8605555555556","0.00292619381266459","129.283888888889","1.57001780789505","44.3077777777778","0.00543520433913138","0.1963","0.200175","0.570683700481164","0.0684080500257172","0.000910934393629994","5.53353236407651e-05","-14.5843394589469","2.66163817824685e-27","0.00351155696498336","0.000213311894357195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2041.15831967244","3.15878564515285e-235","0.0498455219721147","0.00302789982424374"
"477","SCH","ng","4","L","19664","ch4","licor","1698994140","0.5","90",NA,"-235",NA,NA,NA,"25","increase","unknown","unknown","off","4","1","0.978743966016983","1.19800225766234","0.757280364036193","0.375780257234152",NA,NA,"0.997027826055106","2.14970964317045",NA,NA,NA,NA,"283.325376044568","0.00200628522130321","78.4921727019499","0.00476204709965344","9.87","0","23.7783333333333","0.304311478900281","96.46","0","0.1534","0.082414","233.292499577445","7.09643652708662e-202","0.00425544070788477","0.000274117033023982","19.0484463982653","1.9593850032036e-75","0.00133481434916","8.59829508026324e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1129.91569641285","5.56285101638883e-304","0.00763601392833097","0.000491878897122343"
"478","SCH","ng","5","L","19664","ch4","licor","1698995340","0.5","90",NA,"-329",NA,NA,NA,"25","increase","unknown","unknown","off","4","1","0.96689624145769","2.86689264965039","0.926350407896205","1.93001725310467",NA,NA,"0.998066731472296","3.92593759790515",NA,NA,NA,NA,"283.278412256267","0.0037925572712696","81.0429526462396","0.0230265631243505","9.76428571428571","0.0060984322862961","48.0502857142857","1.03753582387999","96.46","0","0.1534","0.082414","444.717702648695","6.99637755171346e-179","0.0101852180895241","0.000656087572370454","196.465080297656","2.26783974560351e-137","0.00685677806659871","0.000441683902735944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2560.3468002373","0","0.0139476902441412","0.000898449709374977"
"479","SCH","ng","3","L","19664","ch4","licor","1698997500","0.5","90",NA,"-277","10",NA,NA,"25","increase","unknown","unknown","off","4","1","0.987910883928102","1.14579780383625","0.954353773022162","0.326777291803688",NA,NA,"0.982044054283773","10.6561090394274",NA,NA,NA,NA,"283",NA,NA,NA,"10.37","0","127.582857142857","7.05525901437388","96.46","0","0.1534","0.082414","297.590007305976","3.63960549195912e-231","0.00407468397312511","0.000262473468177781","42.9292074874107","3.3207011872965e-162","0.00116208478427485","7.48564614230222e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2264.16851240112","1.24187622769117e-210","0.0378952347206889","0.00244104665543466"
"480","SCH","ng","2","L","19664","ch4","licor","1698999240","0.5","90",NA,"-326","13.4",NA,NA,"25","increase","unknown","unknown","off","4","1","0.858491995042387","3.35987900361346","0.96558578640795","0.254918820606443",NA,NA,"0.985725270094603","9.05875756027372",NA,NA,NA,NA,"286.4",NA,NA,NA,"10.37","0","207.915277777778","10.1868113263079","96.46","0","0.1534","0.082414","234.943496528498","1.83422513121943e-103","0.0118065498540087","0.00076052673233915","38.3345682974525","7.24436375259916e-177","0.000895779806647277","5.77022498247899e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2137.09978788436","1.53548931360503e-222","0.0318322989118727","0.00205049862776547"
"481","SCH","ng","1","L","19664","ch4","licor","1699000620","0.5","90",NA,"-241","12",NA,NA,"25","increase","unknown","unknown","off","4","1","0.806378682040437","22.2397551523825","0.218107555786752","0.243912211364928",NA,NA,"0.97569145785003","17.0489539479205",NA,NA,NA,NA,"285",NA,NA,NA,"9.46","0","256.019722222222","10.42442898201","96.46","0","0.1534","0.082414","1294.83150341504","3.54396750486891e-87","0.0785339646690363","0.00505881737390884","-3.67524007645854","1.85260172016508e-14","0.000861313124107323","5.54820556299733e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3081.51903574003","6.54298449237148e-195","0.0602039877604759","0.0038780797651665"
"482","SCH","g","4","L","19664","ch4","licor","1699002540","0.5","90",NA,"-284","11.8",NA,NA,"25","increase","unknown","unknown","off","4","0","0.979914394170459","0.105150784154212","0.979880137767935","0.306336784408679",NA,NA,"0.983417219975937","3.7979864534211",NA,NA,NA,NA,"284.8",NA,NA,NA,"9.7","0.0160566224982223","123.236285714286","3.11661983149527","96.46","0","0.1534","0.082414","20.9681113524553","8.1546558578846e-205","0.000371573652845683","2.39351630676509e-05","-61.0335066768791","9.99657369409756e-205","0.00108250907398628","6.97305393147289e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"835.004553118851","9.22443212895298e-215","0.0134210287760304","0.000864524461919624"
"483","SCH","g","5","L","19664","ch4","licor","1699003980","0.5","90",NA,"-207","11",NA,NA,"25","increase","unknown","unknown","off","4","0","0.885764525773949","0.0843560608690127","0.928766338321156","0.292198331864811",NA,NA,"0.983245788146309","4.88461111439096",NA,NA,NA,NA,"284",NA,NA,NA,"9.63","0","76.0194444444444","0.257662860947822","96.46","0","0.1534","0.082414","6.72499214350129","1.3983431637426e-114","0.000298930571623395","1.92558108544998e-05","30.2068315452067","4.20809148695016e-139","0.00103545629646484","6.66996034716288e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1071.3117840403","3.15314109455232e-214","0.0173094805226958","0.00111500165782506"
"484","SCH","g","3","L","19664","ch4","licor","1699005300","1","90",NA,"-141","11",NA,NA,"25","increase","unknown","unknown","off","4","0","0.798882300283762","0.0912206329971605","0.974808647241737","0.489068844308755",NA,NA,"0.996788209077444","4.28053434159304",NA,NA,NA,NA,"284",NA,NA,NA,"9.88444444444444","0.00507787676608041","78.0138888888889","1.83716462343893","45.7272222222222","0.16690916221207","0.1534","0.165508","10.4530776049658","3.33351920188071e-85","0.000649179982715834","4.18173587593181e-05","-174.919722308301","4.64872198194646e-193","0.00348050318731411","0.000224198919131759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4335.7141178161","5.87865404861049e-300","0.0304628143720354","0.00196228237365651"
"485","SCH","g","2","L","19664","ch4","licor","1699005660","1","90",NA,"-126","11",NA,NA,"25","increase","unknown","unknown","off","4","0","0.986215196393282","0.104414077086786","0.965983788549801","0.373419682591194",NA,NA,"0.964318644265712","10.3346314422033",NA,NA,NA,NA,"284",NA,NA,NA,"9.84","0.00534522483824841","87.3388888888889","1.83864946890062","67.4958333333333","0.0517708243508662","0.1534","0.165508","50.7784509048522","2.36398912811217e-224","0.000743072334969198","4.78654968465546e-05","-114.412636437709","1.80388398953722e-177","0.00265747534439964","0.000171183035259186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3089.01090472345","5.45570520827216e-175","0.0735473504249562","0.00473760131304595"
"486","SCH","g","1","L","19664","ch4","licor","1699007220","1","90",NA,"-65","10.7",NA,NA,"25","increase","unknown","unknown","off","4","1","0.528368638925813","0.0903224945712801","0.0179633711341879","0.221073249044154",NA,NA,"0.961511233920325","14.3611574767069",NA,NA,NA,NA,"283.7",NA,NA,NA,"9.63","0","139.687777777778","5.25112199818847","96.46","0","0.1534","0.165508","5.50246066021802","6.9942960371512e-41","0.000643468018153462","4.14494187770562e-05","1.72091775887049","0.0375954015580177","0.00157495168954762","0.000101451556708328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4131.36414481016","4.65745994759591e-171","0.102310565975724","0.00659040290240821"
"487","HEI","ng","3","L","19667","ch4","licor","1699276200","1","90","298","226","10.6",NA,"11",NA,"increase","unknown","unknown","off","5","1","0.294216024340284","0.0906863584871423","0.486725184485941","1.86064591793152",NA,NA,"0.996758131974662","5.11356232107827",NA,NA,NA,NA,"283.6",NA,NA,NA,"10.3086111111111","0.00530278120764523","46.2672222222222","0.911066931758925","49.7369444444444","0.00974939513341084","0.1534","0.165508","2.69920199477902","2.00653196662162e-24","0.00064601980913999","3.72359627635409e-05","83.5269886854974","3.2802674399429e-45","0.0132546299226459","0.000763984167762893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4133.49046460206","0","0.0364273371408725","0.00209963680704805"
"488","HEI","ng","2","L","19667","ch4","licor","1699279260","0.5","90","298","221","10.6",NA,"11",NA,"increase","unknown","unknown","off","5","1","0.405146942362222","0.0897078375764106","0.553008569145577","2.26096793056933",NA,NA,"0.995104514403502","1.38213216693881",NA,NA,NA,NA,"283.6",NA,NA,NA,"10.3716666666667","0.00166666666666668","11.6733333333333","0.327656420902643","44.5363888888889","0.0073802909756569","0.1534","0.082414","1.69945622726869","1.3554751532351e-35","0.000318211787151516","1.83414224914674e-05","57.7283168700976","3.24299943437474e-54","0.00802010911550396","0.000462271404311887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452.33916866035","0","0.00490270146737668","0.000282587014666041"
"489","HEI","g","1","L","19668","ch4","licor","1699337520","0.5","90","298","32","9",NA,"9",NA,"decrease","unknown","unknown","off","5.5","0","0.968080201255754","0.218657424825093","0.272451827920749","0.53752939315475",NA,NA,"0.983019943818179","12.2269447294026",NA,NA,NA,NA,"282",NA,NA,NA,"9.79","0","42.3502857142857","1.36879254191756","38.9865714285714","0.00147487969273556","0.1534","0.082414","-25.2791922286818","3.69748943992006e-248","0.000779904863012474","4.28674481727267e-05","-6.90541159732076","1.57830013363853e-24","0.00191725384156922","0.000105381801787938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1953.00303680003","2.96274304145142e-293","0.0436109300284395","0.00239707350398793"
"490","HEI","g","2","L","19668","ch4","licor","1699338660","0.5","90","298","-10","8.6",NA,"8.6",NA,"increase","unknown","unknown","off","5.5","1","0.946211754655674","0.81938156972607","0.878023564519458","0.893112562504004",NA,NA,"0.934488955966641","6.02614931287345",NA,NA,NA,NA,"281.6",NA,NA,NA,"9.87027777777778","0.00277420405033136","33.81","2.28095980215514","51.5777777777778","0.0447268803647258","0.1534","0.082414","72.2481109799594","7.12880804662836e-211","0.0029267124050768","0.000160866662449698","50.3745453468664","2.30923803017252e-152","0.00319006884263092","0.000175342041400662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"478.475316876225","8.73718926159211e-197","0.0215245333803627","0.00118309535288802"
"491","HEI","g","3","L","19668","ch4","licor","1699339680","0.5","90","298","-44","9.3",NA,"9",NA,"increase","unknown","unknown","off","5.5","1","0.975309631908868","0.755201782630749","0.726686949841286","0.40163690091977",NA,NA,"0.986292819852746","9.38797602361909",NA,NA,NA,NA,"282.3",NA,NA,NA,"9.53777777777778","0.00222222222222217","91.6897222222222","2.67896783269024","59.6566666666667","0.0936126772041766","0.1534","0.082414","99.5364339498374","1.6565021639812e-266","0.00269078275664284","0.000147898796167153","-13.7337361658496","1.10274985312419e-94","0.00143103164251223","7.86566127206514e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1669.98451396532","1.49264580129125e-308","0.0334493437186137","0.00183854220722619"
"492","HEI","g","4","L","19668","ch4","licor","1699341420","0.5","90","298","-27","8.9",NA,"9",NA,"increase","unknown","unknown","off","5.5","0","0.817154943861192","0.147229729452893","0.733091371694455","0.307261467653086",NA,NA,"0.82361598275341","5.71677115668768",NA,NA,NA,NA,"281.9",NA,NA,NA,"10.0347222222222","0.00171298083788754","48.1038888888889","1.3219653045046","50.1461111111111","0.00968780757035778","0.1534","0.082414","6.53632304427849","1.99185098354768e-123","0.000525323641152544","2.88743986978506e-05","10.6938292872727","2.22129653272919e-96","0.00109632554222023","6.02595016269448e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"259.424491797276","5.33841659680531e-126","0.0203977488162641","0.00112116167200706"
"493","HEI","g","5","L","19668","ch4","licor","1699343040","0.5","90","298","-1","9.3",NA,"9.3",NA,"increase","unknown","unknown","off","5.5","1","0.16852241943382","0.0885542311855767","0.895535659378289","0.490264482753262",NA,NA,"0.908686058231325","3.5493898899506",NA,NA,NA,NA,"282.3",NA,NA,NA,"9.79","0","50.78","0.423312335437243","44.16","0.0520256347070047","0.1534","0.082414","0.836035048652738","6.89997910207873e-15","0.000315518585605224","1.73424699055219e-05","30.1022831643153","1.93671099988937e-163","0.00174681157635953","9.6013447624718e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-234.803027196562","4.69920943542186e-173","0.012646470562095","0.00069511288760851"
"494","HEI","ng","5","L","19668","ch4","licor","1699348260","0.5","90","298","-17","12.4",NA,"12",NA,"flat","unknown","unknown","off","5.5","1","0.0544673121444736","0.089804238898844","0.968641048338545","2.37427163756038",NA,NA,"0.991776898495541","19.0242585086525",NA,NA,NA,NA,"285.4",NA,NA,NA,"10.2","0","188.481111111111","6.49419843383769","95.2038888888889","0.0950908319131395","0.1534","0.082414","-0.447090087283915","1.79209132100625e-05","0.000316496837915608","1.73962395153859e-05","-273.715617229633","2.00152407389623e-249","0.00836763915440175","0.000459927043401008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4333.76555163447","0","0.0670471431584106","0.00368524427886095"
