"coast","site","site_full","treatment","transect.point","zone","date","time","datetime","fDOY","month.ghg","month_name.ghg","season.ghg","campaign","ghg","device","dark.light","status.ch4","status.co2","status.n2o","status.fan","flag","analyzed_minutes","area.m2","volume.m3","chamber_size","chamber.expansion","air.temp_chamber","air.temp.phone","soil.temp_thermo","salinity","ref.redox","redox","mean.tair","se.tair","mean.tairC","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","flux.ch4.umol","flux.ch4.umol.absolut","flux.ch4.umol.h","flux.ch4.mmol.h","flux.ch4.mmol.h.co2e","flux.ch4.mg.h","flux.ch4.mg.d","p.ch4","sd.ch4","se.ch4","r2.ch4","rmse.ch4","rmse.ch4_ppb","flux.co2.mmol","flux.co2.mmol.h","flux.co2.mg.h","flux.co2.mg.d","p.co2","sd.co2","se.co2","r2.co2","rmse.co2","flux.h2o.mmol_lgr","flux.h2o.mmol.h_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","r2.h2o_lgr","rmse.h2o_lgr","flux.h2o.mmol_licor_ch4","flux.h2o.mmol.h_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","flux.n2o.umol","flux.n2o.umol.h","flux.n2o.mmol.h","flux.n2o.mmol.h.co2e","flux.n2o.mg.h","flux.n2o.mg.d","p.n2o","sd.n2o","se.n2o","r2.n2o","rmse.n2o","flux.h2o.mmol_licor_n2o","flux.h2o.mmol.h_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o"
"North Sea","NES","Nessmersiel (NES)","Grazed","2",NA,2023-08-16,"18:25:00",2023-08-16 18:25:00,1692199770,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","on",0,5.16666666666667,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-143,297.427394421232,0.0481659933116595,24.427394421232,73.0970943980192,0.255862000110157,20.37,0,272.433468253968,3.42407133836874,75.9543928571428,0.0665828259395403,21.6069020846051,21.6069020846051,0.900287586858547,0.000900287586858547,0.0288092027794735,0.0144046013897368,0.345710433353682,5.22942579741395e-256,0.000491532961460987,2.78722771486095e-05,0.983710934302902,0.145443007011902,0.145443007011902,-165.514742821998,-6.89644761758323,-303.443695173662,-7282.64868416789,6.3571494481615e-176,0.0063577371125319,0.000360514196874576,0.94832021198613,1.88012363596699,NA,NA,NA,NA,NA,NA,NA,6900.60819433071,287.525341430446,6.96531115761807e-207,0.262024260671891,0.014858032697134,0.954867395381992,77.3634352997193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","2",NA,2023-08-16,"18:25:00",2023-08-16 18:25:00,1692199770,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","on",2,6,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-143,297.427394421232,0.0481659933116595,24.427394421232,73.0970943980192,0.255862000110157,20.37,0,272.433468253968,3.42407133836874,75.9543928571428,0.0665828259395403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213172555126496,0.00888218979693731,8.88218979693731e-06,0.00233601591659451,0.000390816351065242,0.0093795924255658,0.00045284582720693,0.00116225435209732,6.11712816893329e-05,0.0427373464273361,0.343701754740136,7045.52176283909,293.563406784962,1.76132594279554e-208,0.298526175803223,0.0157119039896433,0.947173721592418,88.1732367493348
"North Sea","NES","Nessmersiel (NES)","Grazed","2",NA,2023-09-04,"13:58:00",2023-09-04 13:58:00,1693825590,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.1275625,0.63,90,NA,24,NA,32,314,240,300.490793871866,0.063114083306978,27.490793871866,77.926504178273,0.46220923666786,17.7084722222222,0.00426750268396843,657.633611111111,1.1431238331959,70.1425,0.096318743618511,21.906578392275,21.906578392275,0.912774099678126,0.000912774099678126,0.0292087711897,0.01460438559485,0.3505052542764,1.51841756445306e-237,0.000611300631486841,3.52347826325563e-05,0.97433294841175,0.117943258455316,0.117943258455316,-539.687793466884,-22.4869913944535,-989.427621355954,-23746.2629125429,4.53710641654425e-267,0.00983752302638214,0.000567025400635143,0.988214235078707,1.8974452596003,NA,NA,NA,NA,NA,NA,NA,36048.0624373655,1502.00260155689,3.04588835507188e-159,1.60826664238452,0.0926989481783801,0.937034575239512,310.124644066643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","2",NA,2023-10-18,"13:06:00",2023-10-18 13:06:00,1697623830,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0.5,5,0.1534,0.082414,0.5,90,14.725,11,NA,31,326,-124,287.725,NA,14.725,NA,NA,9.07736111111111,0.00269100582416298,328.421666666667,3.22831348382292,96.015,0.0181035381966646,4.11810470069037,4.11810470069037,0.171587695862099,0.000171587695862099,0.00549080626758717,0.00274540313379358,0.065889675211046,7.89942351906115e-05,0.000336674654559081,1.94056044771738e-05,0.49408984884587,0.0962930537333925,0.0962930537333925,-305.606658603989,-12.7336107751662,-560.278874107313,-13446.6929785755,0,0.00233078099878617,0.000134343983346745,0.997936945120383,0.666628506267233,NA,NA,NA,NA,NA,NA,NA,464.53160514532,19.3554835477217,0.00619916916563745,0.150214131510954,0.00865819860066777,0.442075615868564,42.9576645554942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","3",NA,2023-08-16,"15:18:00",2023-08-16 15:18:00,1692188580,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","on",0,5.16666666666667,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-99,301.071803311668,0.0329377896115386,28.071803311668,71.7479892835036,0.52972938833722,18.3834722222222,0.00635840727175515,650.238194444444,0.636691852350421,79.6586111111112,0.0427171550569396,30.4658925165756,30.4658925165756,1.26941218819065,0.00126941218819065,0.0406211900221007,0.0203105950110504,0.487454280265209,0,0.000415625176748915,2.3567941571717e-05,0.994177926287463,0.124318503196828,0.124318503196828,-360.201024423355,-15.0083760176398,-660.368544776151,-15848.8450746276,4.38268576750748e-220,0.0109430736075554,0.00062052477526805,0.971214838331554,3.27280734357752,NA,NA,NA,NA,NA,NA,NA,19007.6758269151,791.986492788129,9.9733815820913e-59,2.02818906466995,0.115008050634559,0.69064782305005,606.837697161104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","3",NA,2023-08-16,"15:18:00",2023-08-16 15:18:00,1692188580,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","on",1.5,6,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-99,301.071803311668,0.0329377896115386,28.071803311668,71.7479892835036,0.52972938833722,18.3834722222222,0.00635840727175515,650.238194444444,0.636691852350421,79.6586111111112,0.0427171550569396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5597468118642,0.898322783827675,0.000898322783827676,0.236258892146679,0.0395262024884177,0.948628859722025,0.000481288362429564,0.0031627004441608,0.000166457918113726,0.429861783267367,0.946191111134769,20857.9252070529,869.080216960538,4.78701769896809e-160,1.45421400589809,0.0765375792577939,0.888837578381833,434.98155479295
"North Sea","NES","Nessmersiel (NES)","Grazed","3",NA,2023-09-04,"15:02:00",2023-09-04 15:02:00,1693829460,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.1275625,0.63,90,NA,24,NA,32,314,140,305.561211699165,0.0317685883123418,32.5612116991645,65.2916648483441,0.324541487031564,16.7440277777778,0.00353703848289132,477.245138888889,1.80310738908702,88.02625,0.271343849241359,7.72384757185877,7.72384757185877,0.321826982160782,0.000321826982160782,0.010298463429145,0.00514923171457252,0.12358156114974,8.00195712704175e-123,0.000479681569807498,2.76483860386367e-05,0.875423286299559,0.0941008376662169,0.0941008376662169,-567.803222927225,-23.6584676219677,-1040.97257536658,-24983.3418087979,5.20837853869805e-234,0.0120974289578071,0.000697284213013772,0.98198941074752,2.37249027841795,NA,NA,NA,NA,NA,NA,NA,21072.0136916079,878.000570483664,1.30762522943624e-255,0.472495533554686,0.0272341897948971,0.982488075291733,92.6721175868928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","3",NA,2023-10-18,"11:14:00",2023-10-18 11:14:00,1697617260,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.082414,0.5,90,14.125,9,NA,31,326,98,287.125,NA,14.125,NA,NA,9.54027777777777,0.000193592236788133,256.934722222222,0.872069156289925,67.84875,0.0514206548055382,9.09655428861534,9.09655428861534,0.379023095358972,0.000379023095358972,0.0121287390514871,0.00606436952574356,0.145544868617845,8.7630419330387e-149,0.000400789070046826,2.31010979495582e-05,0.929477568165296,0.114349657116663,0.114349657116663,-321.222262160144,-13.3842609233393,-588.90748062693,-14133.7795350463,2.02046909002005e-289,0.00590673970197766,0.000340458816409309,0.988667646711975,1.68615128163127,NA,NA,NA,NA,NA,NA,NA,600.915732726878,25.0381555302866,1.37387459870239e-55,0.0313808719493803,0.00180876338908265,0.773176023039975,8.94615180240686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","4",NA,2023-08-16,"14:41:00",2023-08-16 14:41:00,1692186390,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","off",0,5.16666666666667,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-127,300.219847222222,0.0587403649248267,27.2198472222225,80.0359166666667,0.531652590388114,18.0854166666666,0.0038233565823182,683.825,1.54531087616838,55.8525,0.00853654728852394,12.6028777426765,12.6028777426765,0.525119905944853,0.000525119905944853,0.0168038369902353,0.00840191849511765,0.201646043882824,1.73339525712437e-255,0.000333568260076827,1.89149207109251e-05,0.97821288444755,0.0995606626248737,0.0995606626248737,-421.429486443509,-17.5595619351462,-772.620725146433,-18542.8974035144,3.34468126121523e-168,0.0173934928177004,0.000986294491739335,0.944138721202247,5.18813550382226,NA,NA,NA,NA,NA,NA,NA,32326.5563121019,1346.93984633758,3.41086042950695e-182,1.37081958426303,0.0777320472257965,0.944650755093037,409.045530898802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","4",NA,2023-08-16,"14:41:00",2023-08-16 14:41:00,1692186390,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","off",1.5,6,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-127,300.219847222222,0.0587403649248267,27.2198472222225,80.0359166666667,0.531652590388114,18.0854166666666,0.0038233565823182,683.825,1.54531087616838,55.8525,0.00853654728852394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3289119179217,1.13870466324674,0.00113870466324674,0.299479326433892,0.0501030051828565,1.20247212438856,1.30274281279572e-62,0.00267738225163672,0.000140914855349301,0.74057158492268,0.798677457338818,27697.6531665962,1154.06888194151,2.7721352011863e-188,1.01870865378061,0.0536162449358216,0.951907361791314,304.520213303048
"North Sea","NES","Nessmersiel (NES)","Grazed","4",NA,2023-09-04,"15:55:00",2023-09-04 15:55:00,1693832700,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.082414,0.5,90,NA,23,NA,32,314,93,305.895867533271,0.0612822514114117,32.8958675332715,67.3280064995357,0.201943624663426,16.8520833333333,0.00651942802158301,334.169166666667,6.70941422531848,61.3698611111111,0.0171883247513518,7.95000822883977,7.95000822883977,0.331250342868324,0.000331250342868324,0.0106000109717864,0.00530000548589318,0.127200131661436,2.72912523269839e-199,0.000293547878881203,1.69198184524528e-05,0.95548952902895,0.0892532359968188,0.0892532359968188,-130.333184326099,-5.43054934692081,-238.944171264516,-5734.66011034838,4.9545292552436e-21,0.00962025302699052,0.00055450216606475,0.62225181171996,2.91846838846866,NA,NA,NA,NA,NA,NA,NA,44425.70005157,1851.07083548209,6.07282102579395e-175,1.35343522999606,0.0780107097553057,0.959506029499416,411.074601738419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","4",NA,2023-10-17,"13:38:00",2023-10-17 13:38:00,1697539530,"10","October","Autumn","six","ch4","licor","L","flat","unknown","unknown","on",0.5,5,0.1534,0.082414,0.5,90,21.6,13,NA,31,311,29,294.6,NA,21.6,NA,NA,13.3509722222222,0.103375340817166,370.461944444444,9.31094596885469,30.6847222222222,0.0726237161306195,4.25935504511491,4.25935504511491,0.177473126879788,0.000177473126879788,0.00567914006015322,0.00283957003007661,0.0681496807218386,1.22795338453409e-69,0.000379103141146931,2.18511417878667e-05,0.75988627643861,0.111087813875742,0.111087813875742,-339.744759409407,-14.1560316420586,-622.865392250579,-14948.7694140139,1.32264670621492e-297,0.00522843752249104,0.000301362128752911,0.991694956628731,1.53174893292616,NA,NA,NA,NA,NA,NA,NA,8117.20942354283,338.217059314284,1.8865438871282e-139,0.481838159539315,0.0277726898042705,0.891204603325985,141.028366689722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","5",NA,2023-08-16,"13:56:00",2023-08-16 13:56:00,1692183720,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","on",0,5.16666666666667,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-48,298.499122059734,0.0856803138480063,25.499122059734,82.7899879294337,0.235014408834969,18.495,0,699.627353174604,13.290738037041,58.1667896825396,0.0621601344480572,20.1477113019902,20.1477113019902,0.839487970916259,0.000839487970916259,0.0268636150693203,0.0134318075346601,0.322363380831844,2.47718568327326e-172,0.000641214906134839,3.6359961542535e-05,0.953957766919103,0.190260753491119,0.190260753491119,-75.3174731532422,-3.13822804805176,-138.082034114277,-3313.96881874266,2.49520495536757e-230,0.00219467048986997,0.000124448346173393,0.975234248718567,0.651333732976788,NA,NA,NA,NA,NA,NA,NA,19755.5890169344,823.149542372267,1.45706655951527e-172,0.693474673133808,0.0393233410587076,0.955923192455637,205.817230142028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","5",NA,2023-08-16,"13:56:00",2023-08-16 13:56:00,1692183720,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","on",1,6,0.1534,0.082414,0.5,90,NA,20,NA,34,306,-48,298.499122059734,0.0856803138480063,25.499122059734,82.7899879294337,0.235014408834969,18.495,0,699.627353174604,13.290738037041,58.1667896825396,0.0621601344480572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.077487090317,2.91989529542988,0.00291989529542988,0.767932462698057,0.128475392998915,3.08340943197395,1.4380816315361e-162,0.00338323008293479,0.000178064741207094,0.922452140016569,1.00416787547998,29168.0586741356,1215.33577808898,3.2994490159979e-301,0.862532385652115,0.0453964413501113,0.979682291687716,256.001539689862
"North Sea","NES","Nessmersiel (NES)","Grazed","5",NA,2023-09-04,"17:16:00",2023-09-04 17:16:00,1693837350,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.082414,0.5,90,NA,23,NA,32,314,28,301.825777777777,0.0436697773122973,28.8257777777775,70.4298333333333,0.0911398654458115,19.8931547619048,0.00720015027889412,255.474333333334,1.44881601373734,96.46,0,65.4373592741938,65.4373592741938,2.72655663642474,0.00272655663642474,0.0872498123655917,0.0436249061827958,1.0469977483871,0,0.000682638798349754,3.93466462121932e-05,0.996217212236057,0.204828520657341,0.204828520657341,7.4484105135975,0.310350438066563,13.6554192749288,327.73006259829,0.000138117156415128,0.00192739846530628,0.000111093400650039,0.34235385540794,0.578334052586994,NA,NA,NA,NA,NA,NA,NA,12468.2078166074,519.50865902531,5.40047109953695e-165,0.318685470028493,0.0183687251185994,0.955010965802561,95.6070378058395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Grazed","5",NA,2023-10-17,"14:35:00",2023-10-17 14:35:00,1697542800,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0.5,5,0.1534,0.082414,0.5,90,20.55,13,NA,31,311,35,293.55,NA,20.55,NA,NA,10.8808333333333,0.00293108680207015,293.178472222222,8.69935517420286,95.4106944444444,0.060547814235049,14.9780831454079,14.9780831454079,0.624086797725328,0.000624086797725328,0.0199707775272105,0.00998538876360525,0.239649330326526,5.50304412697155e-142,0.000676379741533754,3.89858801749322e-05,0.932824890692487,0.198439427438879,0.198439427438879,-248.281911471065,-10.3450796446277,-455.18350436362,-10924.4041047269,4.45403052469213e-218,0.0065760032512589,0.000379034526081754,0.977730608446748,1.92904026431697,NA,NA,NA,NA,NA,NA,NA,-1536.99452405227,-64.0414385021781,6.7940546754935e-17,0.458203308734833,0.0264103996515133,0.585741345028063,134.541284897846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","1",NA,2023-05-02,"17:06:00",2023-05-02 17:06:00,1683039690,"05","May","Spring","two","ch4","lgr","L","decrease","unknown","unknown","on",2,6,0.1534,0.082414,0.5,90,NA,9,NA,35,290,253,285.174766597028,0.0566008104730271,12.1747665970285,75.2684382544104,0.2112906495809,13.655,0.00369109701167051,285.515416666667,19.827162978429,61.2402777777778,0.0542157250722072,-7.58843919219473,7.58843919219473,-0.316184966341447,-0.000316184966341447,-0.0101179189229263,-0.00505895946146315,-0.121415027075116,6.14319141720089e-09,0.00482739373826848,0.000253722181907527,0.100044513105613,0.00137068572340802,1.37068572340802,-30.0084088265352,-1.2503503677723,-55.0154161819812,-1320.36998836755,1.05940584542227e-100,0.01326512807904,0.000697199653058349,0.854600991272014,3.75019181993228,14691.0262383295,612.12609326373,2.29552091648647e-114,1.17641174310935,0.0618308284897439,0.848076979509728,333.839535313882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","1",NA,2023-08-17,"15:12:00",2023-08-17 15:12:00,1692274770,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","on",0,6,0.1534,0.1275625,0.63,90,NA,18,NA,34,306,-103,293.967618384401,0.0274211135197522,20.967618384401,79.8649721448468,0.0416884720315599,18.7126388888889,0.00295123132165763,267.916666666667,7.92611076196006,72.13125,0.0240189068628129,14.3385297095572,14.3385297095572,0.597438737898216,0.000597438737898216,0.0191180396127429,0.00955901980637145,0.229416475352915,1.44598707731328e-240,0.000458267099062426,2.41193210032855e-05,0.96984383746079,0.0865434991263729,0.0865434991263729,116.437725738462,4.85157190576927,213.469163853848,5123.25993249235,1.96646926444848e-19,0.00681698991491003,0.000358788942890002,0.595311950227363,1.28754158500829,NA,NA,NA,NA,NA,NA,NA,4323.70311569623,180.154296487343,1.17948116992264e-67,0.29489720616866,0.0155209055878242,0.780516750987889,55.6761943344926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","1",NA,2023-08-17,"15:12:00",2023-08-17 15:12:00,1692274770,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","on",2,6,0.1534,0.1275625,0.63,90,NA,18,NA,34,306,-103,293.967618384401,0.0274211135197522,20.967618384401,79.8649721448468,0.0416884720315599,18.7126388888889,0.00295123132165763,267.916666666667,7.92611076196006,72.13125,0.0240189068628129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02648770122237,-0.126103654217599,-0.000126103654217599,-0.0331652610592285,-0.00554856078557435,-0.133165458853784,0.00499158343231644,0.00172626487258261,9.08560459254006e-05,0.138987245928123,0.325994728935093,4007.55136127612,166.981306719838,4.57423950443903e-97,0.295010833158838,0.0155268859557283,0.840356079976877,55.7009956233555
"North Sea","NES","Nessmersiel (NES)","Not grazed","1",NA,2023-09-05,"10:48:00",2023-09-05 10:48:00,1693900530,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5.5,0.1534,0.082414,0.5,90,NA,21,NA,32,300,79,300.225097493036,0.0587401605458771,27.225097493036,75.0150557103064,0.265689176044124,16.8869166666667,0.00417934978860603,482.896912698413,12.5971094857391,81.7480634920635,0.0592177402508019,9.77718012701692,9.77718012701692,0.407382505292372,0.000407382505292372,0.0130362401693559,0.00651812008467795,0.156434882032271,9.07206996003065e-218,0.00034286882531799,1.88457750379837e-05,0.963703816786351,0.102349733764886,0.102349733764886,-534.408647266062,-22.2670269694193,-979.749186654448,-23513.9804797067,0,0.00660134822470547,0.000362842913685174,0.995534344156203,1.9718026720365,NA,NA,NA,NA,NA,NA,NA,23230.5770743667,967.940711431946,3.76202687104208e-270,0.662335005615963,0.0364052243712844,0.977636645303398,197.701906731194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","1",NA,2023-10-17,"09:46:00",2023-10-17 09:46:00,1697525640,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0,5,0.1534,0.082414,0.5,90,12.2,11,NA,31,311,205,285.2,NA,12.2,NA,NA,10.78,0,235.551527777777,7.96782360601748,67.7845833333333,0.637400025856775,-6.01636285253828,6.01636285253828,-0.250681785522428,-0.000250681785522428,-0.0080218171367177,-0.00401090856835885,-0.0962618056406124,1.41654875118727e-147,0.000454294159818643,2.61850800538462e-05,0.927423178532282,0.12887020291696,0.12887020291696,-288.617202886472,-12.0257167869363,-529.131538625199,-12699.1569270048,5.2608265757694e-280,0.0037449561672772,0.000215855684954096,0.99222206279918,1.06252950015834,NA,NA,NA,NA,NA,NA,NA,1276.94999096006,53.2062496233358,5.22310402175315e-147,0.0811173144218325,0.00467552427426457,0.945759205946451,23.0287081525984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","2",NA,2023-08-17,"14:24:00",2023-08-17 14:24:00,1692271920,"08","August","Summer","four","ch4","licor","L","increase","unknown","unknown","on",0.5,6,0.1534,0.1275625,0.63,90,NA,18,NA,34,306,-76,295.152883008357,0.0419592649650025,22.1528830083565,78.7341225626741,0.0822480141441886,17.3629246031746,0.00260442793353717,475.628797619048,31.508623688725,96.46,0,88.6366524989962,88.6366524989962,3.69319385412484,0.00369319385412484,0.118182203331995,0.0590911016659974,1.41818643998394,0,0.00110766433204127,5.82981227390144e-05,0.995809722468255,0.210311088731143,0.210311088731143,-347.318354438973,-14.4715981016239,-636.75031647145,-15282.0075953148,1.05997137251781e-256,0.0134691270639551,0.000708901424418689,0.966976553356007,2.55693455784297,NA,NA,NA,NA,NA,NA,NA,11108.2794663194,462.844977763306,2.33858063088522e-147,0.840333051343296,0.0442280553338577,0.873067472307052,159.399029522993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","2",NA,2023-08-17,"14:24:00",2023-08-17 14:24:00,1692271920,"08","August","Summer","four","n2o","licor","L","unknown","unknown","unknown","on",2,6,0.1534,0.1275625,0.63,90,NA,18,NA,34,306,-76,295.152883008357,0.0419592649650025,22.1528830083565,78.7341225626741,0.0822480141441886,17.3629246031746,0.00260442793353717,475.628797619048,31.508623688725,96.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.545707641975714,-0.0227378184156547,-2.27378184156547e-05,-0.0059800462433172,-0.00100046401028881,-0.0240111362469314,7.79907233742436e-17,0.00301699177128313,0.000158789040593849,0.224593715099637,0.572481237060859,8770.06016607026,365.419173586261,1.99026225920146e-137,0.762239525990021,0.0401178697889485,0.846844028992805,144.540970190458
"North Sea","NES","Nessmersiel (NES)","Not grazed","2",NA,2023-09-05,"11:39:00",2023-09-05 11:39:00,1693903470,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5.5,0.1534,0.082414,0.5,90,NA,21,NA,32,300,85,302.822583333333,0.0331010748649418,29.822583333333,72.2237638888889,0.203829123653471,15.823,0.006150083691444,462.969154761905,2.04948337145795,96.46,0,31.5122027472198,31.5122027472198,1.31300844780083,0.00131300844780083,0.0420162703296265,0.0210081351648132,0.504195243955518,0,0.000347164995793879,1.90819139235717e-05,0.996477458629787,0.104489146526883,0.104489146526883,-552.74429020866,-23.0310120920275,-1013.36453204921,-24320.7487691811,0,0.00747893722803987,0.000411079567797165,0.994872201154597,2.25161559653168,NA,NA,NA,NA,NA,NA,NA,36702.7012327374,1529.27921803072,1.14742140806328e-249,1.0875530375832,0.0597773211640352,0.975868950542036,327.2984256443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","NES","Nessmersiel (NES)","Not grazed","2",NA,2023-10-17,"10:38:00",2023-10-17 10:38:00,1697528610,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0.5,5,0.1534,0.082414,0.5,90,12.2,11,NA,31,311,67,285.2,NA,12.2,NA,NA,13.15,0,150.719603174603,5.95873365020161,96.46,0,171.800278627207,171.800278627207,7.15834494280028,0.00715834494280028,0.229067038169609,0.114533519084804,2.74880445803531,0,0.000855846101211636,4.93301491767917e-05,0.999170507489127,0.242784668959766,0.242784668959766,-502.804447405368,-20.950185308557,-921.808153576508,-22123.3956858362,0,0.00246890004333946,0.000142305032725043,0.999232659403981,0.700769155137701,NA,NA,NA,NA,NA,NA,NA,1999.3114634882,83.3046443120085,4.33843610359851e-30,0.0635224915107084,0.0036613755415471,0.667726868988876,18.020779179015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
